10402,28a,D,CSNSW - TRANSPORT,Transports (Encrypted),Corrective Services NSW,,3
10413,28a,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
20402,4fb,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10481,28f,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10430,28b,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10429,28b,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10428,28b,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10427,28b,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10423,28b,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10422,28b,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10419,28b,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10415,28a,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10411,28a,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10408,28a,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10407,28a,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
30403,76c,D,CSNSW - UNK-TGID,Unknown Talkgroup ID,Corrective Services NSW,,3
10403,28a,D,CSNSW - VG VISITS,VG visits,Corrective Services NSW,,3
10404,28a,D,CSNSW - VK VISITS,VK visits,Corrective Services NSW,,3
10406,28a,D,CSNSW - WG VISITS,WG visits,Corrective Services NSW,,3
10649,299,D,ENDEAVOUR ENERGY - D51 SPARE',Spare,Endeavour Energy,,3
10650,299,D,ENDEAVOUR ENERGY - D52 SPARE,Spare,Endeavour Energy,,3
10651,299,D,ENDEAVOUR ENERGY - D53 SPARE,Spare,Endeavour Energy,,3
10652,299,D,ENDEAVOUR ENERGY - D54 SPARE,Spare,Endeavour Energy,,3
10653,299,D,ENDEAVOUR ENERGY - D55 SPARE,Spare,Endeavour Energy,,3
10601,296,D,ENDVENERGY D01 CNTRLE1,Control East 1,Endeavour Energy,,3
10602,296,D,ENDVENERGY D02 CNTRLE2,Control East 2,Endeavour Energy,,3
10603,296,D,ENDVENERGY D03 CNTRLW3,Control West 1,Endeavour Energy,,3
10604,296,D,ENDVENERGY D04 CNTRLW4,Control West 2,Endeavour Energy,,3
10605,296,D,ENDVENERGY D05 CNTRLS5,Control South 1,Endeavour Energy,,3
10606,296,D,ENDVENERGY D06 CNTRLS6,Control South 2,Endeavour Energy,,3
10607,296,D,ENDVENERGY D07 CNTRLN7,Control North 1,Endeavour Energy,,3
10608,297,D,ENDVENERGY D08 CNTRLN8,Control North 2,Endeavour Energy,,3
10609,297,D,ENDVENERGY D09 CNTRLC9,Control Coniston 1,Endeavour Energy,,3
10610,297,D,ENDVENERGY D10 CNTRLC1,Control Coniston 2,Endeavour Energy,,3
10611,297,D,ENDVENERGY D11 CNTRLC1,Control Coniston 3,Endeavour Energy,,3
10612,297,D,ENDVENERGY D12 CNTRLC1,Control Coniston 4,Endeavour Energy,,3
10613,297,D,ENDVENERGY D13 DESP 1,Despatch 1,Endeavour Energy,,3
10614,297,D,ENDVENERGY D14 DESP 2,Despatch 2,Endeavour Energy,,3
10615,297,D,ENDVENERGY D15 DESP 3,Despatch 3,Endeavour Energy,,3
10616,297,D,ENDVENERGY D16 TRANS 1,Transmission 1,Endeavour Energy,,3
10617,297,D,ENDVENERGY D17 TRANS 2,Transmission 2,Endeavour Energy,,3
10618,297,D,ENDVENERGY D18 TRANS 3,Transmission 3,Endeavour Energy,,3
10619,297,D,ENDVENERGY D19 CNTRLSP,Control Special Projects 1,Endeavour Energy,,3
10620,297,D,ENDVENERGY D20 CNTRLSP,Control Special Projects 2,Endeavour Energy,,3
10621,297,D,ENDVENERGY D21 KANDOS,Kandos,Endeavour Energy,,3
10622,297,D,ENDVENERGY D23 LITHGOW,Lithgow,Endeavour Energy,,3
10623,297,D,ENDVENERGY D24 KATOOMB,Katoomba,Endeavour Energy,,3
10624,298,D,ENDVENERGY D25 PENRTH,Penrith 1,Endeavour Energy,,3
10625,298,D,ENDVENERGY D26 PENRTH,Penrith 2,Endeavour Energy,,3
10626,298,D,ENDVENERGY D27 WINDSOR,Windsor,Endeavour Energy,,3
10627,298,D,ENDVENERGY D28 KINGS P,Kings Park 1,Endeavour Energy,,3
10628,298,D,ENDVENERGY D29 KINGS P,Kings Park 2,Endeavour Energy,,3
10629,298,D,ENDVENERGY D30 PARRA 1,Parramatta 1,Endeavour Energy,,3
10630,298,D,ENDVENERGY D31 PARRA 2,Parramatta 2,Endeavour Energy,,3
10631,298,D,ENDVENERGY D32 HOXTON,Hoxton Park 1,Endeavour Energy,,3
10632,298,D,ENDVENERGY D33 HOXTON,Hoxton Park 2,Endeavour Energy,,3
10633,298,D,ENDVENERGY D34 NARELL,Narellan 1,Endeavour Energy,,3
10634,298,D,ENDVENERGY D35 NARELL,Narellan 2,Endeavour Energy,,3
10635,298,D,ENDVENERGY D36 M VALE,Moss Vale 1,Endeavour Energy,,3
10636,298,D,ENDVENERGY D37 M VALE,Moss Vale 2,Endeavour Energy,,3
10637,298,D,ENDVENERGY D38 PICTON,Picton,Endeavour Energy,,3
10638,298,D,ENDVENERGY D39 SPRNGW,Springwood 1,Endeavour Energy,,3
10639,298,D,ENDVENERGY D40 SPRNGW,Springwood 2,Endeavour Energy,,3
10640,299,D,ENDVENERGY D41 SHLHBR,Shellharbour 1,Endeavour Energy,,3
10641,299,D,ENDVENERGY D42 SHLHBR,Shellharbour 2,Endeavour Energy,,3
10642,299,D,ENDVENERGY D43 NOWRA 1,Nowra 1,Endeavour Energy,,3
10643,299,D,ENDVENERGY D44 NOWRA 2,Nowra 2,Endeavour Energy,,3
10644,299,D,ENDVENERGY D45 ULLAD,Ulladulla,Endeavour Energy,,3
10645,299,D,ENDVENERGY D46 COMMS 1,Communications 1,Endeavour Energy,,3
10646,299,D,ENDVENERGY D47 COMMS 2,Communications 2,Endeavour Energy,,3
10010,271,D,ES & GL SRVCS - ES LIASION 01,Emergency Liasion Channel 1,ES & GL Srvcs,,3
10011,271,D,ES & GL SRVCS - ES LIASION 02,Emergency Liasion Channel 2,ES & GL Srvcs,,3
10012,271,D,ES & GL SRVCS - ES LIASION 03,Emergency Liasion Channel 3,ES & GL Srvcs,,3
10013,271,D,ES & GL SRVCS - ES LIASION 04,Emergency Liasion Channel 4,ES & GL Srvcs,,3
10014,271,D,ES & GL SRVCS - ES LIASION 05,Emergency Liasion Channel 5,ES & GL Srvcs,,3
10015,271,D,ES & GL SRVCS - ES LIASION 06,Emergency Liasion Channel 6,ES & GL Srvcs,,3
10016,272,D,ES & GL SRVCS - ES LIASION 07,Emergency Liasion Channel 7,ES & GL Srvcs,,3
10017,272,D,ES & GL SRVCS - ES LIASION 08,Emergency Liasion Channel 8,ES & GL Srvcs,,3
10018,272,D,ES & GL SRVCS - ES LIASION 09,Emergency Liasion Channel 9,ES & GL Srvcs,,3
10019,272,D,ES & GL SRVCS - ES LIASION 10,Emergency Liasion Channel 10,ES & GL Srvcs,,3
10020,272,D,ES & GL SRVCS - ES LIASION 11,Emergency Liasion Channel 11,ES & GL Srvcs,,3
10021,272,D,ES & GL SRVCS - ES LIASION 12,Emergency Liasion Channel 12,ES & GL Srvcs,,3
10022,272,D,ES & GL SRVCS - ES LIASION 13,Emergency Liasion Channel 13,ES & GL Srvcs,,3
10023,272,D,ES & GL SRVCS - ES LIASION 14,Emergency Liasion Channel 14,ES & GL Srvcs,,3
10024,272,D,ES & GL SRVCS - ES LIASION 15,Emergency Liasion Channel 15,ES & GL Srvcs,,3
10025,272,D,ES & GL SRVCS - ES LIASION 16,Emergency Liasion Channel 16,ES & GL Srvcs,,3
10026,272,D,ES & GL SRVCS - ES LIASION 17,Emergency Liasion Channel 17,ES & GL Srvcs,,3
10027,272,D,ES & GL SRVCS - ES LIASION 18,Emergency Liasion Channel 18,ES & GL Srvcs,,3
10028,272,D,ES & GL SRVCS - ES LIASION 19,Emergency Liasion Channel 19,ES & GL Srvcs,,3
10029,272,D,ES & GL SRVCS - ES LIASION 20,Emergency Liasion Channel 20,ES & GL Srvcs,,3
10000,271,D,ES & GL SRVCS - GOV LIASN 01,Government Liasion Channel 1,ES & GL Srvcs,,3
10001,271,D,ES & GL SRVCS - GOV LIASN 02,Government Liasion Channel 2,ES & GL Srvcs,,3
10002,271,D,ES & GL SRVCS - GOV LIASN 03,Government Liasion Channel 3,ES & GL Srvcs,,3
10003,271,D,ES & GL SRVCS - GOV LIASN 04,Government Liasion Channel 4,ES & GL Srvcs,,3
10004,271,D,ES & GL SRVCS - GOV LIASN 05,Government Liasion Channel 5,ES & GL Srvcs,,3
10005,271,D,ES & GL SRVCS - GOV LIASN 06,Government Liasion Channel 6,ES & GL Srvcs,,3
10006,271,D,ES & GL SRVCS - GOV LIASN 07,Government Liasion Channel 7,ES & GL Srvcs,,3
10007,271,D,ES & GL SRVCS - GOV LIASN 08,Government Liasion Channel 8,ES & GL Srvcs,,3
10008,271,D,ES & GL SRVCS - GOV LIASN 09,Government Liasion Channel 9,ES & GL Srvcs,,3
10009,271,D,ES & GL SRVCS - GOV LIASN 10,Government Liasion Channel 10,ES & GL Srvcs,,3
20382,4f9,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,Forestry Corporation of NSW,,3
20389,4fa,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,Forestry Corporation of NSW,,3
20381,4f9,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,Forestry Corporation of NSW,,3
20383,4f9,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,Forestry Corporation of NSW,,3
20384,4fa,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,Forestry Corporation of NSW,,3
20385,4fa,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,Forestry Corporation of NSW,,3
20386,4fa,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,Forestry Corporation of NSW,,3
20387,4fa,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,Forestry Corporation of NSW,,3
20388,4fa,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,Forestry Corporation of NSW,,3
20380,4f9,D,FCNSW - UNK-TGID,Unknown Talkgroup ID,,,3
10154,27a,D,FRNSW - 1001 COMMS,Communications,Fire Rescue NSW,,3
10155,27a,D,FRNSW - 1002 PROPTY,Property,Fire Rescue NSW,,3
10156,27a,D,FRNSW - 1003 FLEET,Fleet,Fire Rescue NSW,,3
10157,27a,D,FRNSW - 1004 ADMIN,Administration,Fire Rescue NSW,,3
10158,27a,D,FRNSW - 1005 MECH,Mechanics,Fire Rescue NSW,,3
10159,27a,D,FRNSW - 1006 ENG,Engineers,Fire Rescue NSW,,3
10101,277,D,FRNSW - 101 ME1 A,Metro East 1 - Sydney East,Fire Rescue NSW,,3
10102,277,D,FRNSW - 102 ME2 A,Metro East 2 - Sydney North,Fire Rescue NSW,,3
10103,277,D,FRNSW - 103 ME3 A,Metro East 3 - Sydney Mid West,Fire Rescue NSW,,3
10120,278,D,FRNSW - 104 MS1 A,Metro South 1 A - Illawarra,Fire Rescue NSW,,3
10106,277,D,FRNSW - 105 MS2 A,Metro South 2 - Georges River,Fire Rescue NSW,,3
10107,277,D,FRNSW - 106 MS3 A,Metro South 3 - Sydney South West,Fire Rescue NSW,,3
10112,278,D,FRNSW - 107 MN1 A,Metro North 1 - Hunter Coast,Fire Rescue NSW,,3
10114,278,D,FRNSW - 108 MN2 A,Metro North 2 - Central Coast,Fire Rescue NSW,,3
10115,278,D,FRNSW - 109 MN3 A,Metro North 3 - Lower Hunter,Fire Rescue NSW,,3
10104,277,D,FRNSW - 110 MW1 A,Metro West 1 - Cumberland,Fire Rescue NSW,,3
10160,27b,D,FRNSW - 1101 OPCOMS,Operation Communications,Fire Rescue NSW,,3
10161,27b,D,FRNSW - 1102 BA HAZ,BA/Hazmat,Fire Rescue NSW,,3
10162,27b,D,FRNSW - 1103 BUSHFR,Bushfire,Fire Rescue NSW,,3
10163,27b,D,FRNSW - 1104 FIU,Fire Investigation Unit,Fire Rescue NSW,,3
10164,27b,D,FRNSW - 1105 PRVENT,Fire Prevention,Fire Rescue NSW,,3
10165,27b,D,FRNSW - 1106 TRAIN,Training,Fire Rescue NSW,,3
10166,27b,D,FRNSW - 1107 RESCUE,Rescue,Fire Rescue NSW,,3
10105,277,D,FRNSW - 111 MW2 A,Metro West 2 - Parramatta,Fire Rescue NSW,,3
10130,279,D,FRNSW - 112 MW3 A,Metro West 3 - Blue Mountains/Hawkesbury,Fire Rescue NSW,,3
10167,27b,D,FRNSW - 1401 DSREC0,DISREC 1 Belrose (Encrypted),Fire Rescue NSW,,3
10168,27b,D,FRNSW - 1402 DSREC0,DISREC 2 Cowan (Encrypted),Fire Rescue NSW,,3
10169,27b,D,FRNSW - 1403 DSREC0,DISREC 3 GPT (Encrypted),Fire Rescue NSW,,3
10170,27b,D,FRNSW - 1404 DSREC0,DISREC 4 Kurrajong (Encrypted),Fire Rescue NSW,,3
10171,27b,D,FRNSW - 1405 DSREC0,DISREC 5 Horsley Park (Encrypted),Fire Rescue NSW,,3
10172,27b,D,FRNSW - 1406 DSREC0,DISREC 6 Razorback (Encrypted),Fire Rescue NSW,,3
10173,27b,D,FRNSW - 1407 DSREC0,DISREC 7 Chullora (Encrypted),Fire Rescue NSW,,3
10174,27b,D,FRNSW - 1408 DSREC0,DISREC 8 Heathcote (Encrypted),Fire Rescue NSW,,3
10175,27b,D,FRNSW - 1409 DSREC0,DISREC 9 Mt Tomah (Blue Mountains)  (Encrypted),Fire Rescue NSW,,3
10176,27c,D,FRNSW - 1410 DSREC1,DISREC 10 Mt Lambie (Lithgow)  (Encrypted),Fire Rescue NSW,,3
10177,27c,D,FRNSW - 1411 DSREC1,DISREC 11 Mt Penang (Gosford)  (Encrypted),Fire Rescue NSW,,3
10178,27c,D,FRNSW - 1412 DSREC1,DISREC 12 Mt Sugarloaf (Newcastle)  (Encrypted),Fire Rescue NSW,,3
10179,27c,D,FRNSW - 1413 DSREC1,DISREC 13 Mt Arthur (Muswellbrook)  (Encrypted),Fire Rescue NSW,,3
10180,27c,D,FRNSW - 1414 DSREC1,DISREC 14 Maddens Plains (Wollongong)  (Encrypted),Fire Rescue NSW,,3
10181,27c,D,FRNSW - 1415 DSREC1,DISREC 15 Mt Keira (Wollongong) (Encrypted),Fire Rescue NSW,,3
10182,27c,D,FRNSW - 1416 DSREC1,DISREC 16 Mt Gibralter (Mittagong)  (Encrypted),Fire Rescue NSW,,3
10185,27c,D,FRNSW - 1601 ME1 B,Metro East 1 - Sydney East,Fire Rescue NSW,,3
10186,27c,D,FRNSW - 1602 ME2 B,Metro East 2 - Sydney North,Fire Rescue NSW,,3
10187,27c,D,FRNSW - 1603 ME3 B,Metro East 3 - Sydney Mid West,Fire Rescue NSW,,3
10188,27c,D,FRNSW - 1604 MS1 B,Metro South 1 - Illawarra,Fire Rescue NSW,,3
10189,27c,D,FRNSW - 1605 MS2 B,Metro South 2 - Georges River,Fire Rescue NSW,,3
10190,27c,D,FRNSW - 1606 MS3 B,Metro South 3 - Sydney South West,Fire Rescue NSW,,3
10191,27c,D,FRNSW - 1607 MN1 B,Metro North 1 - Hunter Coast,Fire Rescue NSW,,3
10192,27d,D,FRNSW - 1608 MN2 B,Metro North 2 - Central Coast,Fire Rescue NSW,,3
10193,27d,D,FRNSW - 1609 MN3 B,Metro North 3 - Lower Hunter,Fire Rescue NSW,,3
10194,27d,D,FRNSW - 1610 MW1 B,Metro West 1 - Cumberland,Fire Rescue NSW,,3
10195,27d,D,FRNSW - 1611 MW2 B,Metro West 2 - Parramatta,Fire Rescue NSW,,3
10196,27d,D,FRNSW - 1612 MW3 B,Metro West 3 - Blue Mountains/Hawkesbury,Fire Rescue NSW,,3
10116,278,D,FRNSW - 201 RN1,Region North 1,Fire Rescue NSW,,3
10117,278,D,FRNSW - 202 RN2,Region North 2,Fire Rescue NSW,,3
10118,278,D,FRNSW - 203 RN3,Region North 3,Fire Rescue NSW,,3
10125,278,D,FRNSW - 301 RS1,Region South 1 - Monaro,Fire Rescue NSW,,3
10123,278,D,FRNSW - 302 RS2,Region South 2 - Southern Highlands,Fire Rescue NSW,,3
10128,279,D,FRNSW - 303 RS3,Region South 3 - Murray,Fire Rescue NSW,,3
10126,278,D,FRNSW - 304 ACT-NSW,ACT-NSW,Fire Rescue NSW,,3
10132,279,D,FRNSW - 401 RW1,Region West 1 - Western Slopes,Fire Rescue NSW,,3
10129,279,D,FRNSW - 402 RW2,Region West 2 - Upper Hunter/Central West,Fire Rescue NSW,,3
10133,279,D,FRNSW - 403 RW3,Region West 3 - Riverina,Fire Rescue NSW,,3
10134,279,D,FRNSW - 601 TACT 01,Tactical Operations 1,Fire Rescue NSW,,3
10135,279,D,FRNSW - 602 TACT 02,Tactical Operations 2,Fire Rescue NSW,,3
10136,279,D,FRNSW - 603 TACT 03,Tactical Operations 3,Fire Rescue NSW,,3
10137,279,D,FRNSW - 604 TACT 04,Tactical Operations 4,Fire Rescue NSW,,3
10138,279,D,FRNSW - 605 TACT 05,Tactical Operations 5,Fire Rescue NSW,,3
10139,279,D,FRNSW - 606 TACT 06,Tactical Operations 6,Fire Rescue NSW,,3
10140,279,D,FRNSW - 607 TACT 07,Tactical Operations 7,Fire Rescue NSW,,3
10141,279,D,FRNSW - 608 TACT 08,Tactical Operations 8,Fire Rescue NSW,,3
10142,279,D,FRNSW - 609 TACT 09,Tactical Operations 9,Fire Rescue NSW,,3
10143,279,D,FRNSW - 610 TACT 10,Tactical Operations 10,Fire Rescue NSW,,3
10111,277,D,FRNSW - 611 SYD AIR,Sydney Airport - ARFF (Sydney Airport Fire Services) Link,Fire Rescue NSW,,3
10144,27a,D,FRNSW - 701 TACT 11,Tactical Operations 11,Fire Rescue NSW,,3
10145,27a,D,FRNSW - 702 TACT 12,Tactical Operations 12,Fire Rescue NSW,,3
10146,27a,D,FRNSW - 703 TACT 13,Tactical Operations 13,Fire Rescue NSW,,3
10147,27a,D,FRNSW - 704 TACT 14,Tactical Operations 14,Fire Rescue NSW,,3
10148,27a,D,FRNSW - 705 TACT 15,Tactical Operations 15,Fire Rescue NSW,,3
10149,27a,D,FRNSW - 706 TACT 16,Tactical Operations 16,Fire Rescue NSW,,3
10150,27a,D,FRNSW - 707 TACT 17,Tactical Operations 17,Fire Rescue NSW,,3
10151,27a,D,FRNSW - 708 TACT 18,Tactical Operations 18,Fire Rescue NSW,,3
10152,27a,D,FRNSW - 709 TACT 19,Tactical Operations 19,Fire Rescue NSW,,3
10153,27a,D,FRNSW - 710 TACT 20,Tactical Operations 20,Fire Rescue NSW,,3
10197,27d,D,FRNSW - D514 TSKGRN1,Task/Fireground GRN 1,Fire Rescue NSW,,3
10198,27d,D,FRNSW - D515 TSKGRN2,Task/Fireground GRN 2,Fire Rescue NSW,,3
10199,27d,D,FRNSW - D516 TSKGRN3,Task/Fireground GRN 3,Fire Rescue NSW,,3
10108,277,D,FRNSW - MNRN (East),Patch/Link - Metropolitan East,Fire Rescue NSW,,3
10113,278,D,FRNSW - MNRN (North),Patch/Link - Metropolitan North/Region North,Fire Rescue NSW,,3
10131,279,D,FRNSW - MNRN (South West),Patch/Link - Region South,Fire Rescue NSW,,3
10109,277,D,FRNSW - MNRN (West),Patch/Link - Metropolitan West/Metropolitan South,Fire Rescue NSW,,3
10124,278,D,FRNSW - UNK-TGID,Unknown Talkgroup ID,Fire Rescue NSW,,3
10127,278,D,FRNSW - UNK-TGID,Unknown Talkgroup ID,Fire Rescue NSW,,3
10184,27c,D,FRNSW - UNK-TGID,Unknown Talkgroup ID,,,3
10183,27c,D,FRNSW - UNK-TGID,Unknown Talkgroup ID,,,3
10121,278,D,FRNSW - UNK-TGID,Unknown Talkgroup ID,Fire Rescue NSW,,3
10110,277,D,FRNSW - UNK-TGID,Unknown Talkgroup ID,Fire Rescue NSW,,3
10119,278,D,FRNSW - UNK-TGID,Unknown Talkgroup ID,Fire Rescue NSW,,3
10122,278,D,FRNSW - UNK-TGID,Unknown Talkgroup ID,Fire Rescue NSW,,3
10390,289,D,HATZOLAH - NET 10,Net 10,Cherva Hatzolah Medical,,3
10382,288,D,HATZOLAH - NET 2,Net 2,Cherva Hatzolah Medical,,3
10383,288,D,HATZOLAH - NET 3,Net 3,Cherva Hatzolah Medical,,3
10384,289,D,HATZOLAH - NET 4,Net 4,Cherva Hatzolah Medical,,3
10385,289,D,HATZOLAH - NET 5,Net 5,Cherva Hatzolah Medical,,3
10386,289,D,HATZOLAH - NET 6,Net 6,Cherva Hatzolah Medical,,3
10387,289,D,HATZOLAH - NET 7,Net 7,Cherva Hatzolah Medical,,3
10388,289,D,HATZOLAH - NET 8,Net 8,Cherva Hatzolah Medical,,3
10389,289,D,HATZOLAH - NET 9,Net 9,Cherva Hatzolah Medical,,3
10381,288,D,HATZOLAH - OPS,Operations Channel,Cherva Hatzolah Medical,,3
21002,520,D,HW - HNT 2,Hunter Water Channel 2,Hunter Water,,3
21004,520,D,HW - HNT 4,Hunter Water Channel 4,Hunter Water,,3
21005,520,D,HW - HNT 5,Hunter Water Channel 5,Hunter Water,,3
21006,520,D,HW - HNT 6,Hunter Water Channel 6,Hunter Water,,3
21001,520,D,HW - HNT EAST,Hunter Water East,Hunter Water,,3
21003,520,D,HW - HNT NORTH,Hunter Water North,Hunter Water,,3
11441,2cb,D,ITSRR - OPERATIONS,Operations,Independent Transport Safety & Reliability Regulator,,3
11442,2cb,D,ITSRR - UNK-TGID,Unknown Talkgroup ID,Independent Transport Safety & Reliability Regulator,,3
11552,2d2,D,NETS - NON EMERG,Non Emergency Channel,Newborn Emergency Transport Service,,3
11553,2d2,D,NETS - OPERATIONS,Operations Channel,Newborn Emergency Transport Service,Mount Penang,3
11551,2d1,D,NETS - RETRIEVAL,Retrieval Channel,Newborn Emergency Transport Service,,3
11581,2d3,D,NSWDPI - 01 WESTERN,Western Local Land Service,NSW Department of Primary Industries,,3
11582,2d3,D,NSWDPI - 02 NTH WST,North West Local Land Service,NSW Department of Primary Industries,,3
11583,2d3,D,NSWDPI - 03 N TBLD,Northern Tablelands Local Land Service,NSW Department of Primary Industries,,3
11584,2d4,D,NSWDPI - 04 N COAST,North Coast Local Land Service,NSW Department of Primary Industries,,3
11585,2d4,D,NSWDPI - 05 CNTL WEST,Central West Local Land Service,NSW Department of Primary Industries,,3
11586,2d4,D,NSWDPI - 06 HUNTER,Hunter Local Land Service,NSW Department of Primary Industries,,3
11587,2d4,D,NSWDPI - 07 CNTL TBLD,Central Tablelands Local Land Service,NSW Department of Primary Industries,,3
11588,2d4,D,NSWDPI - 08 GR SYDNEY,Greater Sydney Local Land Service,NSW Department of Primary Industries,,3
11589,2d4,D,NSWDPI - 09 STH EAST,South East Local Land Service,NSW Department of Primary Industries,,3
11590,2d4,D,NSWDPI - 10 RIV-MUR,Riverina/Murray Local Land Service,NSW Department of Primary Industries,,3
11591,2d4,D,NSWDPI - 11 STATE 1,DPI State Channel 1,NSW Department of Primary Industries,,3
11592,2d4,D,NSWDPI - 12 STATE 2,DPI State Channel 2,NSW Department of Primary Industries,,3
11668,2d9,D,NSWDPI - COMPLIANCE UNIT 1,Fisheries Compliance Unit 1,NSW Department of Primary Industries,,3
11669,2d9,D,NSWDPI - COMPLIANCE UNIT 2,Fisheries Compliance Unit 2,NSW Department of Primary Industries,,3
11657,2d8,D,NSWDPI - FAR NORTH COST,Fisheries Far North Coast,NSW Department of Primary Industries,,3
11662,2d8,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11665,2d9,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11666,2d9,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11651,2d8,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11652,2d8,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11660,2d8,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11661,2d8,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11664,2d9,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11663,2d8,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11667,2d9,D,NSWDPI - FISHERIES,Fisheries,NSW Department of Primary Industries,,3
11653,2d8,D,NSWDPI - METRO CENTRAL,Fisheries Metro Central,NSW Department of Primary Industries,,3
11654,2d8,D,NSWDPI - NORTH COAST,Fisheries North Coast,NSW Department of Primary Industries,,3
11658,2d8,D,NSWDPI - NORTH WEST,Fisheries North West,NSW Department of Primary Industries,,3
11655,2d8,D,NSWDPI - SHOALHAVEN/ILLAWARRA,Fisheries Shoalhaven/Illawarra,NSW Department of Primary Industries,,3
11656,2d8,D,NSWDPI - SOUTH COAST,Fisheries South Coast,NSW Department of Primary Industries,,3
11659,2d8,D,NSWDPI - SOUTH WEST,Fisheries South West,NSW Department of Primary Industries,,3
11521,2d0,D,NSWMR - CSMR 01,Coal Services Mine Rescue 01,NSW Mining & Rescue ,,3
11522,2d0,D,NSWMR - CSMR 02,Coal Services Mine Rescue 02,NSW Mining & Rescue ,,3
11523,2d0,D,NSWMR - CSMR 03,Coal Services Mine Rescue 03,NSW Mining & Rescue ,,3
11524,2d0,D,NSWMR - CSMR 04,Coal Services Mine Rescue 04,NSW Mining & Rescue ,,3
11525,2d0,D,NSWMR - CSMR 05,Coal Services Mine Rescue 05,NSW Mining & Rescue ,,3
11526,2d0,D,NSWMR - CSMR 06,Coal Services Mine Rescue 06,NSW Mining & Rescue ,,3
11527,2d0,D,NSWMR - CSMR 07,Coal Services Mine Rescue 07,NSW Mining & Rescue ,,3
11528,2d0,D,NSWMR - CSMR 08,Coal Services Mine Rescue 08,NSW Mining & Rescue ,,3
11529,2d0,D,NSWMR - CSMR 09,Coal Services Mine Rescue 09,NSW Mining & Rescue ,,3
11530,2d0,D,NSWMR - CSMR 10,Coal Services Mine Rescue 10,NSW Mining & Rescue ,,3
11511,2cf,D,NSWMR - NSW MINING 01,NSW Mining 01,NSW Mining & Rescue ,,3
11512,2cf,D,NSWMR - NSW MINING 02,NSW Mining 02,NSW Mining & Rescue ,,3
11513,2cf,D,NSWMR - NSW MINING 03,NSW Mining 03,NSW Mining & Rescue ,,3
11514,2cf,D,NSWMR - NSW MINING 04,NSW Mining 04,NSW Mining & Rescue ,,3
11515,2cf,D,NSWMR - NSW MINING 05,NSW Mining 05,NSW Mining & Rescue ,,3
11516,2cf,D,NSWMR - NSW MINING 06,NSW Mining 06,NSW Mining & Rescue ,,3
11517,2cf,D,NSWMR - NSW MINING 07,NSW Mining 07,NSW Mining & Rescue ,,3
11518,2cf,D,NSWMR - NSW MINING 08,NSW Mining 08,NSW Mining & Rescue ,,3
11519,2cf,D,NSWMR - NSW MINING 09,NSW Mining 09,NSW Mining & Rescue ,,3
11520,2d0,D,NSWMR - NSW MINING 10,NSW Mining 10,NSW Mining & Rescue ,,3
20455,4fe,D,NSWNPWS  - UNK-TGID,Unknown Talkgroup ID,NSW National Parks & Wildlife Service,,3
10450,28d,D,NSWNPWS - TAC 10-450,VKG GRN TAC TG (Encrypted),NSW Police Force,,3
10451,28d,D,NSWNPWS - TAC 10-451,VKG GRN TAC TG (Encrypted),NSW Police Force,,3
